SES_Score,HealthIndicator,cluster
31.23,30.0,0
40.57,29.0,0
57.0,30.0,0
79.0,28.0,1
74.62,29.0,1
48.09,30.0,0
33.82,27.0,0
95.0,29.0,1
35.0,27.0,0
78.82,27.0,1
41.87,29.0,0
72.46,29.0,1
36.44,26.0,0
82.42,29.0,1
53.16,29.0,0
83.0,26.0,1
80.27,28.0,1
82.53,27.0,1
65.0,30.0,0
77.55,29.0,1
79.04,29.0,1
54.82,28.0,0
59.82,25.0,0
57.82,30.0,0
89.76,26.0,1
88.91,27.0,1
77.0,29.0,1
37.43,29.0,0
45.0,29.0,0
69.0,28.0,1
33.3,28.0,0
82.68,28.0,1
70.12,31.0,1
88.82,27.0,1
72.66,23.0,1
40.91,29.0,0
38.2,28.0,0
66.19,27.0,0
97.1,25.0,1
89.84,30.0,1
39.61,27.0,0
69.0,27.0,1
69.82,30.0,1
33.34,30.0,0
41.25,29.0,0
97.73,27.0,1
51.0,28.0,0
77.03,25.0,1
92.65,23.0,1
90.82,24.0,1
86.88,28.0,1
68.03999999999999,29.0,1
75.02,29.0,1
35.82,28.0,0
58.2,29.0,0
96.18,27.0,1
82.0,29.0,1
45.68,27.0,0
82.38,39.0,1
71.24000000000001,27.0,1
91.82,27.0,1
41.39,28.0,0
40.03,28.0,0
155.82,28.0,1
62.0,27.0,0
45.32,30.0,0
94.43,28.0,1
69.82,29.0,1
67.0,22.0,0
86.82,33.0,1
74.77,26.0,1
28.65,29.0,0
34.989999999999995,29.0,0
55.0,26.0,0
46.77,28.0,0
53.85,27.0,0
57.55,28.0,0
70.74,27.0,1
77.0,27.0,1
95.97,24.0,1
73.0,28.0,1
49.22,26.0,0
60.0,28.0,0
130.82,29.0,1
80.73,23.0,1
95.72,27.0,1
43.0,28.0,0
45.0,29.0,0
93.46,29.0,1
95.28,28.0,1
34.82,28.0,0
84.87,25.0,1
84.84,26.0,1
73.6,29.0,1
64.0,27.0,0
32.0,29.0,0
61.0,27.0,0
87.92,28.0,1
43.82,27.0,0
40.3,30.0,0
79.44,26.0,1
86.91,26.0,1
81.62,26.0,1
67.78,25.0,0
42.73,27.0,0
56.58,29.0,0
73.09,30.0,1
98.82,26.0,1
39.05,25.0,0
96.16,27.0,1
91.38,37.0,1
52.78,28.0,0
63.0,29.0,0
88.0,26.0,1
50.52,27.0,0
74.4,26.0,1
89.01,27.0,1
99.09,23.0,1
77.59,28.0,1
35.129999999999995,28.0,0
35.07,26.0,0
54.55,27.0,0
84.0,29.0,1
63.16,33.0,0
74.82,27.0,1
43.18,29.0,0
52.61,29.0,0
82.62,28.0,1
79.16,27.0,1
87.31,21.0,1
68.97999999999999,29.0,1
80.0,27.0,1
63.0,29.0,0
94.78,27.0,1
69.78,29.0,1
94.82,26.0,1
48.0,28.0,0
62.0,28.0,0
33.26,30.0,0
82.82,28.0,1
81.62,32.0,1
53.01,27.0,0
94.03,28.0,1
61.72,29.0,0
84.28,30.0,1
77.04,25.0,1
67.66,27.0,0
94.43,26.0,1
88.58,25.0,1
53.46,27.0,0
36.95,29.0,0
94.98,29.0,1
33.3,26.0,0
78.73,27.0,1
43.82,29.0,0
63.0,28.0,0
71.48,27.0,1
94.0,30.0,1
85.82,27.0,1
78.0,27.0,1
93.13,26.0,1
63.94,28.0,0
87.82,27.0,1
96.28,27.0,1
41.82,29.0,0
62.69,25.0,0
43.0,30.0,0
98.77,28.0,1
74.32,24.0,1
55.83,30.0,0
97.43,28.0,1
70.91,27.0,1
98.82,28.0,1
48.0,28.0,0
57.4,29.0,0
52.67,28.0,0
77.7,30.0,1
79.57,22.0,1
60.0,27.0,0
59.1,28.0,0
75.0,25.0,1
82.24,30.0,1
75.82,29.0,1
72.42,28.0,1
39.59,30.0,0
85.0,29.0,1
56.67,27.0,0
89.09,29.0,1
75.0,30.0,1
35.55,28.0,0
82.04,29.0,1
77.59,28.0,1
62.85,29.0,0
83.88,27.0,1
96.96,23.0,1
56.8,28.0,0
53.46,29.0,0
66.0,29.0,0
59.0,29.0,0
65.0,29.0,0
67.8,28.0,0
90.07,26.0,1
50.97,30.0,0
85.0,29.0,1
100.0,28.0,1
96.0,26.0,1
88.88,25.0,1
40.84,30.0,0
88.26,29.0,1
57.42,30.0,0
69.16,28.0,1
67.61,29.0,0
98.16,27.0,1
97.86,27.0,1
93.13,29.0,1
71.0,30.0,1
61.27,27.0,0
35.41,29.0,0
76.23,28.0,1
73.27,27.0,1
91.0,27.0,1
91.59,28.0,1
83.69,28.0,1
55.8,29.0,0
52.98,28.0,0
70.59,28.0,1
63.0,29.0,0
92.37,25.0,1
93.74,24.0,1
58.0,29.0,0
76.82,24.0,1
74.0,27.0,1
57.0,29.0,0
91.2,25.0,1
58.86,27.0,0
43.38,26.0,0
99.07,27.0,1
88.73,27.0,1
32.17,29.0,0
67.42,26.0,0
52.82,29.0,0
48.0,30.0,0
89.42,29.0,1
90.82,27.0,1
55.0,30.0,0
78.0,25.0,1
44.8,27.0,0
42.82,29.0,0
91.0,26.0,1
89.0,27.0,1
81.0,28.0,1
48.0,29.0,0
43.43,27.0,0
61.71,29.0,0
51.82,29.0,0
84.17,27.0,1
34.44,29.0,0
42.67,28.0,0
66.65,29.0,0
91.37,27.0,1
47.02,28.0,0
77.89,26.0,1
87.0,30.0,1
87.44,28.0,1
99.28,28.0,1
76.22,30.0,1
51.79,28.0,0
72.75,31.0,1
66.13,27.0,0
70.74000000000001,24.0,1
51.88,27.0,0
89.0,23.0,1
79.0,27.0,1
71.07,27.0,1
74.13,28.0,1
33.04,28.0,0
87.1,27.0,1
70.82,27.0,1
36.9,28.0,0
87.47,29.0,1
43.0,30.0,0
94.74,23.0,1
54.97,27.0,0
57.95,31.0,0
36.32,26.0,0
53.23,29.0,0
59.21,28.0,0
68.77000000000001,28.0,1
78.37,24.0,1
37.1,29.0,0
60.0,29.0,0
41.0,27.0,0
103.0,27.0,1
58.4,26.0,0
83.24,32.0,1
69.82,25.0,1
89.36,28.0,1
96.97,26.0,1
35.82,28.0,0
99.0,28.0,1
54.0,28.0,0
50.82,29.0,0
77.66,28.0,1
88.93,27.0,1
91.99,25.0,1
48.96,28.0,0
43.39,27.0,0
35.15,29.0,0
49.0,30.0,0
62.13,30.0,0
70.58,27.0,1
36.82,28.0,0
67.66,26.0,0
95.55,27.0,1
69.0,26.0,1
73.05,26.0,1
69.09,25.0,1
33.82,30.0,0
63.16,29.0,0
57.0,30.0,0
81.0,28.0,1
77.91,28.0,1
35.82,30.0,0
77.0,25.0,1
56.82,28.0,0
32.55,29.0,0
79.01,27.0,1
84.0,27.0,1
43.0,29.0,0
51.82,27.0,0
93.0,28.0,1
89.82,26.0,1
51.7,29.0,0
31.07,28.0,0
82.82,27.0,1
76.99,24.0,1
88.03,29.0,1
37.0,30.0,0
58.0,29.0,0
80.0,28.0,1
74.0,28.0,1
42.75,28.0,0
98.42,25.0,1
34.11,29.0,0
68.0,25.0,1
73.82,24.0,1
93.29,27.0,1
57.31,29.0,0
52.82,29.0,0
65.82,29.0,0
99.0,27.0,1
56.269999999999996,31.0,0
84.82,30.0,1
73.52,22.0,1
84.0,28.0,1
82.17,27.0,1
82.0,27.0,1
88.38,26.0,1
73.08,30.0,1
35.370000000000005,29.0,0
73.89,28.0,1
69.02,27.0,1
67.33,29.0,0
80.05,26.0,1
78.95,27.0,1
48.97,29.0,0
73.13,28.0,1
86.19,29.0,1
72.6,26.0,1
92.94,35.0,1
96.02,28.0,1
67.82,35.0,0
91.26,28.0,1
45.82,30.0,0
75.68,28.0,1
76.31,28.0,1
54.98,29.0,0
72.82,28.0,1
76.77,27.0,1
82.0,27.0,1
81.3,28.0,1
73.7,23.0,1
59.0,29.0,0
47.98,26.0,0
34.82,28.0,0
92.82,27.0,1
80.0,26.0,1
83.73,26.0,1
84.64,27.0,1
72.0,29.0,1
76.0,28.0,1
40.77,30.0,0
84.65,27.0,1
89.55,27.0,1
63.26,23.0,0
43.23,29.0,0
99.82,28.0,1
84.94,28.0,1
80.0,29.0,1
71.0,29.0,1
83.0,26.0,1
54.0,28.0,0
56.01,27.0,0
60.69,27.0,0
88.0,26.0,1
73.82,24.0,1
53.12,27.0,0
82.5,25.0,1
84.0,28.0,1
94.0,27.0,1
64.94,28.0,0
46.0,29.0,0
92.82,30.0,1
79.82,27.0,1
71.87,26.0,1
50.57,29.0,0
82.48,29.0,1
42.01,29.0,0
88.0,27.0,1
87.82,21.0,1
91.37,27.0,1
98.0,28.0,1
76.25,34.0,1
57.97,27.0,0
46.47,27.0,0
78.82,26.0,1
81.82,30.0,1
61.27,28.0,0
46.05,29.0,0
73.4,27.0,1
50.82,27.0,0
42.31,29.0,0
65.28999999999999,24.0,0
40.84,28.0,0
89.0,25.0,1
54.0,28.0,0
32.71,28.0,0
78.05,25.0,1
128.39,27.0,1
54.91,29.0,0
94.0,27.0,1
32.739999999999995,29.0,0
84.82,26.0,1
75.0,28.0,1
88.0,27.0,1
84.0,29.0,1
92.66,28.0,1
77.0,28.0,1
68.67,27.0,1
79.0,26.0,1
46.82,30.0,0
45.09,28.0,0
45.13,26.0,0
97.02,28.0,1
86.0,29.0,1
88.0,35.0,1
84.37,29.0,1
51.67,30.0,0
58.0,28.0,0
49.7,29.0,0
84.55,27.0,1
82.0,30.0,1
97.0,28.0,1
90.35,27.0,1
92.72,28.0,1
50.0,30.0,0
89.97,26.0,1
79.62,28.0,1
43.64,26.0,0
89.55,29.0,1
34.43,30.0,0
80.82,27.0,1
66.82,28.0,0
38.92,36.0,0
102.0,26.0,1
75.17,26.0,1
85.0,28.0,1
84.92,28.0,1
34.09,28.0,0
44.82,28.0,0
58.0,27.0,0
79.0,29.0,1
80.82,27.0,1
65.61,29.0,0
80.33,26.0,1
81.32,26.0,1
86.82,26.0,1
89.69,26.0,1
84.0,29.0,1
74.34,24.0,1
59.16,29.0,0
46.92,27.0,0
69.33,29.0,1
50.52,26.0,0
79.84,28.0,1
70.0,27.0,1
73.99,29.0,1
92.82,26.0,1
54.0,29.0,0
89.32,22.0,1
84.14,30.0,1
93.0,27.0,1
84.13,27.0,1
87.37,26.0,1
75.51,27.0,1
71.27,30.0,1
44.4,28.0,0
67.41,28.0,0
44.0,29.0,0
49.82,28.0,0
35.22,30.0,0
44.0,30.0,0
89.79,27.0,1
86.82,28.0,1
92.41,23.0,1
38.82,28.0,0
54.82,28.0,0
66.59,26.0,0
40.3,30.0,0
66.0,28.0,0
42.33,26.0,0
46.61,28.0,0
42.26,29.0,0
34.989999999999995,29.0,0
79.0,28.0,1
43.99,29.0,0
95.82,26.0,1
78.33,28.0,1
88.71,26.0,1
63.62,25.0,0
37.69,27.0,0
66.49000000000001,29.0,0
66.03999999999999,30.0,0
93.0,27.0,1
58.5,30.0,0
68.82,28.0,1
67.0,29.0,0
38.61,28.0,0
75.84,29.0,1
59.0,27.0,0
29.91,26.0,0
81.82,29.0,1
74.82,29.0,1
65.0,28.0,0
60.28,30.0,0
80.33,28.0,1
84.44,26.0,1
76.0,28.0,1
77.82,22.0,1
58.69,29.0,0
57.99,27.0,0
82.58,24.0,1
35.47,29.0,0
40.129999999999995,29.0,0
96.01,28.0,1
73.18,28.0,1
47.84,29.0,0
77.8,25.0,1
82.07,27.0,1
46.05,31.0,0
95.09,27.0,1
73.0,29.0,1
37.54,29.0,0
88.28,28.0,1
94.82,27.0,1
88.12,29.0,1
65.43,28.0,0
44.65,29.0,0
43.58,29.0,0
68.1,26.0,1
93.82,24.0,1
83.0,28.0,1
71.0,30.0,1
102.18,28.0,1
95.13,26.0,1
84.0,29.0,1
81.0,29.0,1
63.82,29.0,0
77.12,30.0,1
63.42,28.0,0
91.86,25.0,1
103.0,27.0,1
33.82,30.0,0
47.82,28.0,0
70.82,27.0,1
93.44,26.0,1
47.12,30.0,0
62.16,25.0,0
81.25,28.0,1
47.78,28.0,0
40.64,26.0,0
97.82,26.0,1
82.82,23.0,1
92.1,27.0,1
51.0,28.0,0
49.09,29.0,0
59.82,27.0,0
68.82,26.0,1
43.39,27.0,0
66.55,27.0,0
83.29,27.0,1
76.68,29.0,1
87.32,26.0,1
75.15,27.0,1
78.82,29.0,1
83.77,29.0,1
80.0,26.0,1
79.0,29.0,1
65.81,26.0,0
66.74000000000001,25.0,0
35.1,29.0,0
88.89,27.0,1
82.67,29.0,1
50.82,27.0,0
94.0,28.0,1
63.5,26.0,0
97.82,26.0,1
70.34,28.0,1
83.33,28.0,1
35.71,28.0,0
69.41,27.0,1
64.12,29.0,0
72.15,26.0,1
98.67,28.0,1
94.71,28.0,1
167.82,23.0,1
65.07,27.0,0
97.62,26.0,1
81.0,28.0,1
61.32,29.0,0
46.82,28.0,0
100.6,27.0,1
35.09,30.0,0
67.84,27.0,1
63.53,30.0,0
87.82,28.0,1
91.69,27.0,1
61.0,28.0,0
64.0,29.0,0
84.91,25.0,1
85.65,24.0,1
61.0,28.0,0
54.0,29.0,0
42.57,27.0,0
76.62,29.0,1
64.03,29.0,0
90.41,28.0,1
88.04,28.0,1
59.0,28.0,0
83.3,27.0,1
42.0,26.0,0
64.82,27.0,0
69.0,30.0,1
93.0,27.0,1
61.17,27.0,0
84.06,29.0,1
71.82,27.0,1
75.63,28.0,1
91.82,29.0,1
71.82,28.0,1
69.82,24.0,1
51.0,28.0,0
82.46,27.0,1
82.17,26.0,1
37.769999999999996,37.0,0
67.22,35.0,0
56.01,27.0,0
80.21,28.0,1
65.0,27.0,0
70.75999999999999,30.0,1
90.5,22.0,1
102.72,29.0,1
79.48,28.0,1
80.73,28.0,1
68.0,27.0,1
85.94,26.0,1
76.49,28.0,1
94.3,28.0,1
87.18,32.0,1
51.86,28.0,0
99.61,27.0,1
35.92,28.0,0
43.13,36.0,0
72.82,28.0,1
81.82,28.0,1
39.73,29.0,0
52.98,29.0,0
36.94,28.0,0
49.97,28.0,0
82.44,19.0,1
63.72,29.0,0
55.21,29.0,0
96.82,25.0,1
47.41,30.0,0
46.16,29.0,0
73.85,26.0,1
66.4,36.0,0
53.82,28.0,0
77.82,28.0,1
84.92,28.0,1
67.82,30.0,0
46.23,29.0,0
98.92,28.0,1
71.4,30.0,1
74.75,23.0,1
99.0,26.0,1
35.05,29.0,0
60.78,28.0,0
75.37,29.0,1
53.82,27.0,0
100.4,33.0,1
58.1,28.0,0
59.13,26.0,0
82.5,28.0,1
83.74,28.0,1
48.0,29.0,0
72.0,27.0,1
96.64,28.0,1
90.82,30.0,1
66.92,24.0,0
102.0,28.0,1
61.83,28.0,0
65.65,28.0,0
82.77,28.0,1
60.41,28.0,0
71.82,28.0,1
70.74000000000001,28.0,1
74.53,27.0,1
81.0,29.0,1
49.0,28.0,0
78.0,28.0,1
78.1,30.0,1
60.94,28.0,0
98.91,29.0,1
79.0,29.0,1
83.04,28.0,1
48.82,27.0,0
83.0,27.0,1
79.0,26.0,1
36.3,29.0,0
88.82,26.0,1
47.0,30.0,0
50.83,26.0,0
65.82,27.0,0
73.6,29.0,1
65.82,30.0,0
54.22,30.0,0
41.0,28.0,0
58.41,29.0,0
78.16,28.0,1
93.56,24.0,1
61.25,29.0,0
84.06,28.0,1
57.83,26.0,0
50.82,28.0,0
79.86,29.0,1
45.09,28.0,0
67.78999999999999,27.0,0
80.05,30.0,1
46.56,28.0,0
70.37,26.0,1
86.0,29.0,1
45.48,28.0,0
92.02,27.0,1
60.86,29.0,0
86.82,26.0,1
84.99,26.0,1
57.56,27.0,0
84.0,30.0,1
41.75,29.0,0
60.15,29.0,0
69.71000000000001,27.0,1
60.87,25.0,0
62.38,28.0,0
41.44,28.0,0
46.91,29.0,0
98.28,25.0,1
77.82,27.0,1
56.82,29.0,0
92.44,25.0,1
79.7,26.0,1
88.82,28.0,1
56.85,30.0,0
56.01,28.0,0
96.05,28.0,1
79.0,30.0,1
88.33,28.0,1
38.97,27.0,0
77.82,28.0,1
79.75,27.0,1
84.0,25.0,1
58.0,30.0,0
94.0,28.0,1
47.57,28.0,0
70.0,28.0,1
90.0,27.0,1
78.82,27.0,1
80.22,26.0,1
80.0,29.0,1
53.02,29.0,0
90.0,26.0,1
96.0,29.0,1
58.82,28.0,0
99.87,29.0,1
42.6,30.0,0
56.43,29.0,0
35.629999999999995,27.0,0
45.8,27.0,0
83.0,26.0,1
56.19,27.0,0
98.58,27.0,1
56.53,27.0,0
46.26,29.0,0
97.43,22.0,1
76.31,26.0,1
53.41,29.0,0
36.0,30.0,0
66.85,24.0,0
90.0,28.0,1
83.78,28.0,1
63.0,28.0,0
96.28,27.0,1
80.82,29.0,1
68.27,28.0,1
71.0,24.0,1
78.81,29.0,1
90.4,25.0,1
69.74000000000001,28.0,1
95.0,27.0,1
100.56,26.0,1
107.0,28.0,1
86.0,30.0,1
95.91,25.0,1
77.03,29.0,1
89.82,28.0,1
81.0,28.0,1
44.85,24.0,0
95.71,25.0,1
45.05,26.0,0
56.26,28.0,0
38.02,29.0,0
75.14,21.0,1
91.26,27.0,1
55.47,27.0,0
87.35,28.0,1
38.41,26.0,0
71.88,25.0,1
51.62,27.0,0
61.0,27.0,0
40.17,29.0,0
94.77,28.0,1
58.82,30.0,0
44.19,28.0,0
87.19,29.0,1
92.0,30.0,1
95.3,29.0,1
93.82,28.0,1
57.0,30.0,0
94.58,25.0,1
78.51,27.0,1
90.89,29.0,1
100.8,21.0,1
87.69,27.0,1
85.06,22.0,1
84.4,25.0,1
70.0,28.0,1
69.0,29.0,1
49.0,27.0,0
91.37,26.0,1
75.0,29.0,1
59.09,26.0,0
64.75,37.0,0
72.03,28.0,1
70.69,26.0,1
45.0,28.0,0
59.5,29.0,0
67.0,30.0,0
69.71000000000001,27.0,1
56.0,28.0,0
93.55,27.0,1
96.76,25.0,1
72.0,27.0,1
81.8,27.0,1
45.99,28.0,0
70.23,29.0,1
83.0,27.0,1
75.93,25.0,1
56.88,28.0,0
79.0,27.0,1
68.0,29.0,1
49.87,27.0,0
38.82,28.0,0
32.82,29.0,0
90.64,27.0,1
62.1,27.0,0
94.56,27.0,1
51.82,29.0,0
41.0,26.0,0
57.0,29.0,0
57.42,29.0,0
85.0,29.0,1
62.71,29.0,0
69.0,26.0,1
59.29,28.0,0
75.0,29.0,1
73.12,28.0,1
95.0,28.0,1
90.82,28.0,1
40.69,27.0,0
73.82,24.0,1
57.04,29.0,0
74.64,26.0,1
44.61,29.0,0
32.96,26.0,0
53.99,29.0,0
80.16,27.0,1
77.74,26.0,1
81.04,28.0,1
54.0,27.0,0
47.96,28.0,0
65.78,28.0,0
80.26,30.0,1
96.8,27.0,1
80.74,27.0,1
61.33,28.0,0
50.68,29.0,0
46.91,27.0,0
43.0,29.0,0
73.0,27.0,1
76.82,25.0,1
89.59,26.0,1
60.47,28.0,0
83.42,27.0,1
103.0,29.0,1
44.82,29.0,0
55.82,28.0,0
72.47,25.0,1
46.82,29.0,0
80.43,28.0,1
58.82,29.0,0
70.0,26.0,1
80.0,29.0,1
79.61,27.0,1
40.13,30.0,0
53.55,28.0,0
95.0,28.0,1
51.0,28.0,0
55.83,27.0,0
65.03999999999999,28.0,0
97.06,28.0,1
83.0,26.0,1
83.05,28.0,1
52.0,28.0,0
74.05,29.0,1
61.11,30.0,0
75.0,28.0,1
81.13,28.0,1
71.05,25.0,1
101.0,29.0,1
54.0,29.0,0
79.1,25.0,1
75.87,27.0,1
94.4,28.0,1
48.7,29.0,0
82.69,28.0,1
60.47,28.0,0
70.09,24.0,1
84.12,29.0,1
45.21,29.0,0
39.07,30.0,0
87.92,28.0,1
93.27,24.0,1
82.92,25.0,1
78.04,24.0,1
40.83,29.0,0
47.83,29.0,0
63.82,26.0,0
95.73,30.0,1
79.46,26.0,1
59.19,30.0,0
79.83,26.0,1
71.86,28.0,1
36.69,29.0,0
33.82,28.0,0
48.31,27.0,0
60.06,27.0,0
59.82,28.0,0
94.82,25.0,1
74.74,28.0,1
65.0,30.0,0
59.82,30.0,0
52.31,29.0,0
42.0,30.0,0
56.62,30.0,0
95.3,28.0,1
86.64,30.0,1
77.44,24.0,1
76.0,27.0,1
89.0,28.0,1
96.18,29.0,1
84.52,28.0,1
83.67,26.0,1
53.0,29.0,0
75.79,27.0,1
70.0,27.0,1
64.82,29.0,0
77.71,27.0,1
56.46,28.0,0
58.83,27.0,0
45.01,29.0,0
56.37,27.0,0
60.82,29.0,0
64.0,29.0,0
99.82,24.0,1
62.69,28.0,0
50.38,30.0,0
83.62,26.0,1
91.41,29.0,1
37.82,25.0,0
50.21,27.0,0
55.82,28.0,0
87.0,27.0,1
90.28,29.0,1
75.06,29.0,1
91.31,34.0,1
41.21,27.0,0
56.85,27.0,0
95.03,24.0,1
39.22,28.0,0
92.82,27.0,1
71.0,29.0,1
64.27000000000001,25.0,0
34.230000000000004,29.0,0
89.0,28.0,1
48.17,28.0,0
93.82,26.0,1
73.82,28.0,1
69.0,26.0,1
91.0,26.0,1
53.0,27.0,0
91.01,29.0,1
47.86,29.0,0
59.82,30.0,0
35.480000000000004,28.0,0
102.0,27.0,1
90.91,28.0,1
98.0,27.0,1
97.0,28.0,1
44.0,27.0,0
85.82,29.0,1
75.0,28.0,1
80.64,27.0,1
85.12,28.0,1
93.07,26.0,1
78.92,27.0,1
88.63,30.0,1
88.0,30.0,1
57.82,28.0,0
47.77,26.0,0
60.0,26.0,0
42.23,28.0,0
65.87,30.0,0
72.21,30.0,1
90.0,28.0,1
53.0,28.0,0
53.18,28.0,0
45.0,29.0,0
54.31,29.0,0
98.29,34.0,1
53.28,28.0,0
94.0,27.0,1
94.82,26.0,1
83.37,30.0,1
83.0,29.0,1
45.77,28.0,0
76.48,29.0,1
86.0,27.0,1
94.92,29.0,1
50.33,27.0,0
40.03,27.0,0
88.88,26.0,1
45.0,29.0,0
58.71,28.0,0
81.0,28.0,1
66.82,34.0,0
78.22,29.0,1
66.82,30.0,0
91.55,24.0,1
81.92,27.0,1
58.54,30.0,0
86.82,28.0,1
88.97,27.0,1
86.82,26.0,1
73.0,29.0,1
88.0,27.0,1
55.33,27.0,0
65.97,29.0,0
49.82,27.0,0
87.74,30.0,1
78.96,29.0,1
56.49,28.0,0
73.68,26.0,1
99.82,26.0,1
89.94,27.0,1
94.28,27.0,1
58.82,27.0,0
64.85,27.0,0
81.38,28.0,1
86.0,29.0,1
65.0,28.0,0
67.03999999999999,28.0,0
82.4,30.0,1
91.37,29.0,1
91.82,25.0,1
48.02,27.0,0
35.82,27.0,0
84.6,22.0,1
43.58,29.0,0
73.18,30.0,1
49.35,24.0,0
82.17,27.0,1
56.0,27.0,0
51.0,25.0,0
86.16,27.0,1
55.42,28.0,0
100.0,27.0,1
83.02,28.0,1
84.66,27.0,1
45.05,29.0,0
35.15,30.0,0
43.88,27.0,0
140.0,29.0,1
58.0,30.0,0
93.31,28.0,1
38.49,29.0,0
61.25,28.0,0
73.85,23.0,1
74.0,30.0,1
54.0,26.0,0
87.09,24.0,1
34.82,28.0,0
80.82,29.0,1
79.0,29.0,1
97.82,29.0,1
79.71,25.0,1
71.87,27.0,1
98.82,25.0,1
86.37,29.0,1
82.82,25.0,1
37.629999999999995,30.0,0
93.06,29.0,1
72.14,26.0,1
89.0,31.0,1
79.03,24.0,1
73.84,27.0,1
83.3,24.0,1
85.66,25.0,1
50.45,29.0,0
74.0,29.0,1
74.82,26.0,1
82.7,26.0,1
75.39,28.0,1
80.0,29.0,1
94.0,27.0,1
53.43,30.0,0
49.65,27.0,0
95.82,29.0,1
48.94,28.0,0
91.82,28.0,1
83.68,27.0,1
88.87,24.0,1
45.82,26.0,0
79.1,28.0,1
52.0,30.0,0
53.269999999999996,27.0,0
50.28,29.0,0
62.42,27.0,0
91.0,25.0,1
65.5,28.0,0
81.23,28.0,1
92.82,28.0,1
84.0,30.0,1
37.82,29.0,0
99.37,27.0,1
78.55,27.0,1
84.0,28.0,1
62.0,27.0,0
79.16,23.0,1
72.51,27.0,1
35.32,27.0,0
89.37,27.0,1
73.64,28.0,1
66.2,29.0,0
55.0,28.0,0
48.28,28.0,0
67.82,28.0,0
85.82,27.0,1
86.29,27.0,1
89.0,37.0,1
49.41,29.0,0
58.58,26.0,0
40.87,27.0,0
43.26,29.0,0
90.0,27.0,1
79.37,25.0,1
62.82,29.0,0
73.26,30.0,1
57.32,29.0,0
71.0,27.0,1
82.0,27.0,1
47.29,27.0,0
64.18,26.0,0
80.83,29.0,1
73.68,28.0,1
85.48,27.0,1
54.6,28.0,0
101.0,27.0,1
53.0,28.0,0
88.0,27.0,1
96.0,28.0,1
75.0,25.0,1
97.0,28.0,1
92.7,27.0,1
73.0,28.0,1
92.05,27.0,1
35.82,28.0,0
73.71,30.0,1
77.09,30.0,1
97.28,27.0,1
75.82,29.0,1
46.46,30.0,0
73.06,29.0,1
77.31,29.0,1
40.0,29.0,0
54.0,29.0,0
81.82,26.0,1
53.0,28.0,0
83.0,28.0,1
69.79,28.0,1
82.14,29.0,1
81.82,27.0,1
87.83,27.0,1
81.74,29.0,1
40.92,28.0,0
50.49,26.0,0
75.09,24.0,1
97.0,27.0,1
68.08,30.0,1
96.43,27.0,1
42.87,27.0,0
55.19,29.0,0
51.0,28.0,0
43.89,28.0,0
98.0,27.0,1
78.63,23.0,1
84.74,26.0,1
81.92,29.0,1
67.16,27.0,0
42.43,28.0,0
85.03,29.0,1
86.31,26.0,1
31.46,28.0,0
74.48,27.0,1
84.73,25.0,1
85.0,32.0,1
90.05,26.0,1
40.37,30.0,0
71.11,27.0,1
47.0,29.0,0
74.0,29.0,1
71.0,29.0,1
76.67,29.0,1
81.82,27.0,1
54.82,30.0,0
89.05,29.0,1
37.82,28.0,0
56.3,27.0,0
93.12,27.0,1
59.31,29.0,0
41.89,28.0,0
42.0,29.0,0
76.0,26.0,1
73.7,30.0,1
90.82,28.0,1
69.77000000000001,27.0,1
83.16,25.0,1
43.53,35.0,0
83.96,28.0,1
59.06,25.0,0
67.43,27.0,0
73.34,26.0,1
85.89,29.0,1
51.0,28.0,0
98.43,25.0,1
55.28,28.0,0
77.0,29.0,1
41.0,28.0,0
89.06,25.0,1
93.28,23.0,1
46.0,29.0,0
48.66,26.0,0
95.81,23.0,1
63.82,27.0,0
52.84,28.0,0
78.82,27.0,1
31.89,29.0,0
46.16,30.0,0
44.0,26.0,0
73.0,27.0,1
89.74,27.0,1
89.38,28.0,1
69.84,27.0,1
56.82,27.0,0
75.64,26.0,1
51.0,29.0,0
54.36,28.0,0
42.55,28.0,0
74.82,28.0,1
52.92,29.0,0
78.8,29.0,1
80.06,28.0,1
61.8,26.0,0
84.0,28.0,1
91.73,27.0,1
57.0,27.0,0
60.0,30.0,0
83.28,29.0,1
46.49,28.0,0
62.61,26.0,0
51.0,30.0,0
89.82,29.0,1
71.82,28.0,1
50.18,27.0,0
83.0,29.0,1
43.12,28.0,0
58.93,30.0,0
30.99,30.0,0
51.0,30.0,0
76.56,31.0,1
61.48,30.0,0
97.0,23.0,1
94.28,26.0,1
81.05,42.0,1
85.04,28.0,1
53.27,30.0,0
52.63,26.0,0
49.27,29.0,0
81.88,27.0,1
58.13,26.0,0
78.03,28.0,1
73.39,29.0,1
65.0,29.0,0
82.82,28.0,1
54.0,29.0,0
75.55,23.0,1
89.31,26.0,1
70.82,29.0,1
50.09,26.0,0
70.82,27.0,1
93.82,28.0,1
33.69,27.0,0
69.71000000000001,29.0,1
63.0,27.0,0
86.0,30.0,1
80.92,30.0,1
37.480000000000004,29.0,0
84.82,27.0,1
100.0,25.0,1
100.58,26.0,1
62.0,30.0,0
73.0,29.0,1
87.82,30.0,1
58.82,28.0,0
67.41,27.0,0
37.42,28.0,0
43.0,26.0,0
41.82,30.0,0
77.0,27.0,1
78.36,27.0,1
97.0,29.0,1
81.56,29.0,1
42.79,28.0,0
72.0,29.0,1
93.69,27.0,1
